file_name,entropy,mean,variance,std_dev,skewness,kurtosis,energy,rms,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,histogram_11,histogram_12,histogram_13,histogram_14,histogram_15,histogram_16,histogram_17,histogram_18,histogram_19,histogram_20,histogram_21,histogram_22,histogram_23,histogram_24,histogram_25,histogram_26,histogram_27,histogram_28,histogram_29,histogram_30,histogram_31,histogram_32,histogram_33,histogram_34,histogram_35,histogram_36,histogram_37,histogram_38,histogram_39,histogram_40,histogram_41,histogram_42,histogram_43,histogram_44,histogram_45,histogram_46,histogram_47,histogram_48,histogram_49,histogram_50,histogram_51,histogram_52,histogram_53,histogram_54,histogram_55,histogram_56,histogram_57,histogram_58,histogram_59,histogram_60,histogram_61,histogram_62,histogram_63,histogram_64,histogram_65,histogram_66,histogram_67,histogram_68,histogram_69,histogram_70,histogram_71,histogram_72,histogram_73,histogram_74,histogram_75,histogram_76,histogram_77,histogram_78,histogram_79,histogram_80,histogram_81,histogram_82,histogram_83,histogram_84,histogram_85,histogram_86,histogram_87,histogram_88,histogram_89,histogram_90,histogram_91,histogram_92,histogram_93,histogram_94,histogram_95,histogram_96,histogram_97,histogram_98,histogram_99,histogram_100,histogram_101,histogram_102,histogram_103,histogram_104,histogram_105,histogram_106,histogram_107,histogram_108,histogram_109,histogram_110,histogram_111,histogram_112,histogram_113,histogram_114,histogram_115,histogram_116,histogram_117,histogram_118,histogram_119,histogram_120,histogram_121,histogram_122,histogram_123,histogram_124,histogram_125,histogram_126,histogram_127,histogram_128,histogram_129,histogram_130,histogram_131,histogram_132,histogram_133,histogram_134,histogram_135,histogram_136,histogram_137,histogram_138,histogram_139,histogram_140,histogram_141,histogram_142,histogram_143,histogram_144,histogram_145,histogram_146,histogram_147,histogram_148,histogram_149,histogram_150,histogram_151,histogram_152,histogram_153,histogram_154,histogram_155,histogram_156,histogram_157,histogram_158,histogram_159,histogram_160,histogram_161,histogram_162,histogram_163,histogram_164,histogram_165,histogram_166,histogram_167,histogram_168,histogram_169,histogram_170,histogram_171,histogram_172,histogram_173,histogram_174,histogram_175,histogram_176,histogram_177,histogram_178,histogram_179,histogram_180,histogram_181,histogram_182,histogram_183,histogram_184,histogram_185,histogram_186,histogram_187,histogram_188,histogram_189,histogram_190,histogram_191,histogram_192,histogram_193,histogram_194,histogram_195,histogram_196,histogram_197,histogram_198,histogram_199,histogram_200,histogram_201,histogram_202,histogram_203,histogram_204,histogram_205,histogram_206,histogram_207,histogram_208,histogram_209,histogram_210,histogram_211,histogram_212,histogram_213,histogram_214,histogram_215,histogram_216,histogram_217,histogram_218,histogram_219,histogram_220,histogram_221,histogram_222,histogram_223,histogram_224,histogram_225,histogram_226,histogram_227,histogram_228,histogram_229,histogram_230,histogram_231,histogram_232,histogram_233,histogram_234,histogram_235,histogram_236,histogram_237,histogram_238,histogram_239,histogram_240,histogram_241,histogram_242,histogram_243,histogram_244,histogram_245,histogram_246,histogram_247,histogram_248,histogram_249,histogram_250,histogram_251,histogram_252,histogram_253,histogram_254,histogram_255,algorithm
file0251.txt.enc,7.950498035817005,127.6046255506608,5344.370661423664,73.10520269737076,0.011317480139435978,-1.1816055005442399,374906,10.159872913631615,9,15,15,14,14,15,16,14,12,11,12,11,9,13,21,11,13,14,12,13,17,12,10,12,15,14,10,14,11,15,19,12,13,17,11,17,13,11,17,7,15,18,15,8,12,14,16,12,13,12,15,17,13,17,11,10,19,19,18,19,15,17,20,17,23,14,17,9,13,16,13,19,20,17,13,15,17,12,19,16,18,14,16,12,14,12,13,15,13,12,15,14,11,14,17,12,14,1,9,7,18,13,17,13,11,16,13,12,14,24,13,18,22,13,16,15,13,15,14,14,19,16,18,21,10,7,16,8,14,15,13,14,10,14,16,13,14,19,13,15,14,11,18,13,14,17,24,13,18,8,14,13,16,17,12,21,12,18,13,20,22,14,9,13,16,12,12,12,15,10,12,14,10,15,21,10,11,16,7,14,13,8,20,14,14,10,15,11,12,13,18,16,7,16,28,10,25,17,21,13,14,10,15,21,13,12,22,11,15,11,9,8,15,12,19,9,20,16,19,9,11,14,14,10,16,17,10,14,17,15,14,11,13,12,14,10,19,13,7,12,15,13,15,6,16,20,14,12,12,15,15,19,15,12,17,13,AES
file0241.txt.enc,7.97492744507878,127.94044117647059,5530.711305687717,74.36875221279242,3.607346335663563e-05,-1.210416379232059,704925,10.181622718234584,27,22,28,27,32,26,22,31,17,32,26,34,24,28,24,27,18,26,29,30,24,31,20,29,36,23,29,29,26,23,20,23,25,32,19,27,35,29,29,26,27,26,32,29,38,28,31,26,19,32,26,27,19,26,23,26,25,25,33,24,30,28,13,20,23,27,22,29,28,30,33,30,31,25,23,39,17,32,22,22,24,29,25,19,25,27,30,21,28,23,29,23,39,23,29,26,32,25,35,16,35,20,22,18,27,27,26,23,26,21,28,22,25,20,25,32,35,21,34,22,24,25,29,29,26,35,27,28,30,28,21,33,30,27,26,18,22,25,22,23,18,30,30,17,36,34,31,24,26,25,32,28,26,31,16,24,26,27,24,24,38,20,28,26,20,27,29,19,28,33,34,33,30,27,28,27,21,24,25,32,25,29,24,29,25,22,37,21,25,32,23,31,15,20,25,14,25,31,25,20,32,27,22,15,25,28,26,29,32,19,21,31,26,24,30,22,35,16,28,26,28,31,30,33,28,26,28,30,28,33,29,27,29,30,22,22,25,24,35,26,30,22,29,28,33,26,28,29,35,26,33,25,28,19,28,31,AES
file0094.txt.enc,7.972141366743161,126.66585365853659,5458.989260856632,73.88497317355291,0.01722114549273912,-1.196419528634265,678966,10.173539926404493,26,35,21,23,21,32,32,28,29,19,27,34,24,22,31,26,22,27,29,26,24,21,24,23,26,23,25,23,25,25,27,30,33,21,27,25,31,21,26,39,17,28,23,31,23,17,19,18,32,23,23,26,25,18,31,19,26,21,24,29,25,41,24,16,33,24,33,24,21,20,23,20,27,34,29,23,27,26,33,25,34,30,29,22,24,31,28,26,34,31,32,29,22,25,35,25,37,24,25,26,16,30,25,33,26,29,21,21,22,27,27,30,28,23,24,26,28,23,26,20,26,29,29,20,21,34,26,34,24,23,29,24,25,27,18,23,29,23,28,18,26,15,28,17,26,22,27,20,34,30,17,23,20,20,21,34,22,21,28,17,25,24,20,26,33,38,17,28,30,30,33,23,37,28,28,16,19,29,24,37,28,21,29,17,21,27,22,24,18,32,28,26,22,23,22,26,27,15,35,22,28,19,24,25,23,36,25,22,19,28,24,19,22,30,29,27,29,28,35,28,28,26,23,28,25,26,26,34,25,19,26,24,31,26,22,25,21,33,18,18,23,16,22,20,33,25,24,30,20,29,27,24,32,18,33,24,AES
file0084.txt.enc,7.964533820607597,127.71151026392963,5496.788107983032,74.14032713701116,0.004701657328174319,-1.2115263636810112,572690,10.245251385548292,19,17,20,21,18,24,16,22,16,19,22,18,24,23,22,24,17,29,24,26,22,22,21,13,21,23,25,22,26,20,21,22,16,21,29,23,16,25,26,24,13,33,24,21,19,28,34,23,23,21,19,25,31,15,24,14,19,20,18,28,20,17,27,17,21,16,18,20,24,11,21,18,15,19,19,16,24,10,15,20,15,38,19,21,23,30,14,25,13,21,29,22,17,22,17,29,17,27,16,28,31,25,21,25,20,25,15,22,15,20,16,26,20,22,20,32,27,18,22,21,15,27,11,21,18,28,29,22,19,22,30,23,22,17,17,23,30,13,21,17,24,27,15,20,19,22,17,22,15,25,18,20,22,17,22,20,14,16,25,25,21,22,27,25,14,21,17,26,21,20,19,22,21,24,26,19,21,26,15,22,18,14,22,24,19,23,19,24,18,28,25,15,27,26,26,24,20,18,24,26,13,21,21,11,14,26,22,19,19,15,20,18,24,32,17,22,27,19,26,28,25,23,20,17,29,25,14,19,24,16,18,25,18,21,25,21,16,21,25,24,23,22,18,28,19,21,13,22,31,17,26,22,27,13,25,25,AES
file0233.txt.enc,7.971585917410419,127.21710526315789,5521.344910759255,74.30575287795189,-0.006024907513449016,-1.2168784146530456,703782,10.258194880238772,25,31,22,29,23,32,19,34,40,30,29,29,25,20,31,27,25,29,16,28,29,35,31,27,31,28,27,17,27,28,29,25,24,23,33,24,13,17,31,27,35,21,31,19,24,30,15,25,15,24,19,22,26,27,29,34,25,24,26,29,25,39,30,31,34,23,24,18,23,24,28,30,29,25,19,38,31,38,27,25,22,24,24,25,23,30,22,29,38,13,30,21,20,30,24,21,30,23,24,25,39,19,29,27,29,17,28,23,33,29,22,30,26,28,32,17,29,17,30,28,25,21,19,24,28,24,23,24,25,30,21,26,28,31,25,20,24,22,21,37,19,22,19,29,27,25,28,25,15,26,25,29,20,23,30,21,23,34,30,27,24,31,19,27,33,25,27,25,27,25,28,32,20,25,20,25,21,30,24,23,28,22,32,33,37,27,20,23,30,29,33,20,21,25,34,26,30,29,28,32,27,24,26,31,20,27,20,22,26,38,21,31,16,33,24,27,30,19,27,27,35,24,23,37,29,33,28,28,21,23,28,21,32,31,26,22,27,23,19,27,26,22,20,39,24,25,29,31,19,21,19,28,25,28,29,24,AES
file0223.txt.enc,7.976179422571651,127.80409192825113,5536.924624511729,74.41051420674184,-0.02374865780373231,-1.2107947561080674,755416,10.288822355879804,31,28,31,26,30,36,30,27,27,33,28,26,29,25,28,27,28,37,31,32,40,20,22,36,28,31,36,14,27,34,34,22,18,32,21,25,29,26,28,39,26,31,28,21,25,31,30,30,31,24,34,27,29,31,26,23,23,35,30,30,30,15,26,27,26,30,21,26,32,29,30,19,25,26,31,25,32,11,19,26,28,26,27,26,34,22,29,41,28,24,23,25,28,30,29,23,22,20,27,29,18,34,19,26,32,19,29,29,38,29,25,30,26,23,27,25,21,34,28,29,33,18,24,30,28,22,26,25,31,28,20,22,30,27,29,28,24,29,30,27,23,25,28,30,33,22,32,31,30,31,21,28,21,35,23,25,33,28,36,33,38,34,28,25,29,36,21,33,30,37,33,26,26,25,30,31,37,32,30,27,26,37,28,33,26,26,17,29,30,28,38,40,19,19,27,22,31,26,23,34,26,17,28,22,26,33,26,29,33,33,27,32,27,23,29,27,29,31,29,26,34,33,30,30,34,18,31,29,17,30,30,26,17,22,30,32,26,23,26,26,30,31,33,34,26,34,29,26,31,28,29,23,25,30,28,31,AES
file0155.txt.enc,7.9240043756470575,130.23198529411764,5507.036991646843,74.20941309326494,-0.0451117607203802,-1.2050634357323016,284723,10.231205868782611,7,10,11,13,16,10,8,11,8,11,9,12,9,6,12,6,10,10,7,10,17,14,4,12,14,14,8,9,10,11,11,13,13,9,3,4,13,11,12,15,10,8,7,11,10,4,10,18,5,11,9,8,12,15,8,14,15,10,8,12,10,8,16,9,5,4,14,8,13,8,8,8,11,6,13,11,13,8,6,12,8,14,8,12,16,9,14,13,10,6,7,10,13,11,10,9,10,14,10,13,19,9,12,11,7,10,14,9,14,9,17,8,13,3,12,6,8,11,8,9,10,10,6,14,8,12,3,12,13,12,6,10,14,9,15,9,4,15,13,13,11,11,9,8,9,6,12,9,10,8,9,13,14,17,8,10,5,12,10,12,15,12,12,13,15,5,8,21,6,15,9,9,9,5,11,14,20,12,13,12,7,14,11,6,11,14,9,12,9,9,16,11,12,15,4,6,7,10,7,13,11,8,18,10,14,8,12,11,9,8,17,12,11,13,8,4,11,9,12,16,10,15,9,11,11,17,11,12,3,16,19,14,11,9,11,8,11,12,12,5,17,12,8,10,9,11,9,7,19,14,8,12,15,13,10,12,AES
file0145.txt.enc,7.93130294141659,125.32104316546763,5381.342075170799,73.35763133560678,0.012286559995884473,-1.1931865112532727,233410,10.244537059738,9,10,7,11,11,12,5,9,14,8,13,5,9,8,10,7,11,14,5,8,8,4,8,6,9,13,7,12,10,7,5,9,10,11,9,8,10,10,6,6,11,14,11,9,9,9,9,7,8,11,6,10,14,12,4,8,7,8,10,8,6,7,8,12,10,17,7,7,8,13,5,6,9,8,4,9,9,14,6,4,7,6,12,6,10,16,8,13,9,5,10,9,8,7,6,9,9,10,7,10,9,11,5,8,8,11,14,11,13,8,12,9,7,8,12,10,3,8,6,8,4,8,5,3,10,10,11,7,13,8,10,7,7,10,11,5,8,9,13,9,8,12,7,8,11,7,9,12,10,11,12,12,4,10,8,9,8,10,5,12,10,9,7,9,6,6,7,7,9,10,5,10,12,7,3,13,7,7,4,11,7,7,5,13,9,15,10,11,7,11,4,9,8,12,14,14,9,13,9,9,11,8,12,8,8,7,7,11,9,7,7,8,8,7,7,7,11,7,7,7,5,10,6,11,10,6,15,12,11,4,6,11,6,6,12,5,8,5,7,11,8,10,8,7,7,7,8,6,3,9,8,7,6,6,7,12,AES
file0108.txt.enc,7.81333451896194,126.46975806451613,5445.559569296306,73.7940347812498,-0.009901506327999656,-1.2453384455857712,101790,10.129703208721082,4,3,2,3,5,5,3,4,6,2,3,3,8,5,1,4,3,9,6,3,2,3,2,4,5,4,5,2,1,2,8,3,6,2,4,6,4,4,2,6,5,5,5,4,8,2,1,5,7,5,3,5,7,3,3,2,0,5,3,3,6,6,2,3,2,8,7,4,4,2,6,4,5,6,3,5,4,7,2,3,4,5,5,4,5,3,2,2,1,4,4,3,4,3,0,5,6,4,1,1,4,1,2,4,6,4,4,1,5,7,3,4,4,2,2,2,3,2,2,3,6,4,3,4,4,5,4,4,2,4,2,4,4,4,7,4,5,4,4,5,5,2,3,3,5,6,3,4,5,8,3,4,2,4,0,9,6,1,4,2,7,3,1,2,4,3,5,2,5,3,5,2,3,3,5,3,6,8,7,1,2,2,4,2,9,7,6,4,3,5,4,2,1,5,1,0,6,5,5,3,2,4,5,3,6,6,10,5,10,2,2,3,1,6,1,2,4,4,5,2,5,4,3,3,4,3,5,5,5,3,9,6,4,4,8,5,3,1,5,3,1,3,2,7,3,5,2,3,1,4,3,4,2,3,3,1,AES
file0070.txt.enc,7.973100637061232,128.4983899297424,5603.559716377228,74.85692831246303,-0.01964351257054267,-1.2339381200614836,718753,10.256894922081583,37,22,28,29,21,23,29,24,20,24,28,39,36,28,25,32,29,22,33,20,24,30,28,30,24,28,22,20,32,33,29,20,31,22,32,28,28,29,23,19,29,28,22,28,21,25,32,25,33,27,37,25,19,32,23,32,29,17,28,25,32,26,25,29,30,23,27,30,34,20,26,26,27,24,24,21,15,22,33,36,27,18,29,26,24,25,30,22,27,21,24,30,28,22,17,31,26,28,17,36,28,29,27,31,20,25,27,28,26,24,22,26,29,28,34,35,28,19,26,22,19,27,15,22,26,22,28,31,24,21,16,19,17,19,21,31,29,26,17,36,42,27,23,22,20,31,36,31,35,26,21,27,18,24,21,25,34,17,22,27,17,26,27,32,30,35,34,30,29,31,18,33,30,27,23,25,22,26,22,26,34,27,27,21,19,19,31,23,31,22,30,26,30,22,26,21,31,35,25,25,30,27,30,25,37,26,29,34,30,38,24,25,28,19,35,30,27,24,24,26,37,26,21,28,26,20,24,27,29,32,26,29,27,30,31,33,30,25,26,27,34,30,36,23,34,28,31,31,22,26,20,24,36,27,34,21,AES
file0118.txt.enc,7.955240676351427,128.05609631147541,5501.980715908757,74.17533765281259,-0.014251192793168365,-1.2036049748697983,417857,10.345677504774004,18,18,14,15,17,14,12,17,13,11,15,8,14,18,20,17,18,24,24,16,14,14,13,15,16,17,19,15,16,9,17,9,15,12,16,15,15,11,12,20,12,18,19,12,12,19,10,15,11,14,18,18,14,13,11,11,21,13,24,14,16,8,16,21,12,20,18,14,14,11,14,16,10,12,16,15,16,15,15,14,13,25,13,14,15,17,18,17,16,13,22,10,16,21,14,9,19,13,14,13,10,15,12,19,15,14,7,15,20,17,11,17,19,13,9,22,18,13,15,10,14,14,11,11,9,16,21,14,21,21,15,17,15,16,21,15,12,25,19,15,23,15,13,17,11,18,12,10,16,13,16,9,18,14,13,14,8,18,17,15,13,17,18,14,13,14,12,18,16,14,17,19,12,17,16,18,21,15,18,16,10,13,14,17,10,14,10,23,13,22,17,24,9,19,15,12,11,18,18,19,26,15,10,16,10,11,19,15,14,8,19,17,18,9,13,14,8,18,21,13,9,13,17,16,17,17,14,20,14,16,16,14,12,15,14,15,20,17,12,17,15,19,31,9,15,15,17,16,22,21,17,11,19,11,11,10,AES
file0060.txt.enc,7.98185912245699,127.30877616747182,5393.080985780816,73.43759926482358,0.01116840903868891,-1.1997187109879242,1049472,10.277314260340447,42,39,27,33,37,35,42,28,38,34,33,38,37,36,41,33,42,34,32,41,37,37,46,38,42,45,41,38,31,39,38,49,51,36,47,36,42,26,33,41,39,44,30,36,63,28,34,48,42,34,40,37,31,42,41,45,43,43,40,31,41,51,42,37,42,43,41,30,37,47,41,42,42,40,37,36,37,32,36,38,39,43,37,39,44,31,47,34,52,37,42,40,35,45,57,40,47,47,36,46,31,43,36,38,44,37,39,46,33,40,32,35,40,47,29,31,31,39,51,42,50,35,38,32,33,39,33,44,44,29,39,45,39,42,35,35,29,33,38,37,34,34,32,47,38,40,43,41,42,47,40,42,29,37,32,38,34,34,40,37,37,31,38,35,39,49,43,39,31,41,47,38,48,26,41,30,37,40,34,36,45,41,37,39,46,36,39,45,42,37,34,31,42,46,46,40,53,52,36,36,44,45,38,41,48,48,47,57,41,27,46,27,34,39,33,34,31,32,46,38,33,45,40,31,39,37,33,36,40,41,41,34,37,33,31,26,31,49,35,46,37,41,32,34,33,41,32,32,53,51,30,37,29,48,41,38,AES
file0012.txt.enc,7.9609297032223765,127.8896233974359,5400.615421172273,73.4888795748872,-0.0012810942439746126,-1.1735722062374978,525629,10.261299665896779,14,17,17,29,18,15,17,21,26,12,14,22,27,24,20,15,20,19,22,18,22,16,18,25,23,23,20,6,24,14,18,23,10,17,19,18,26,27,16,9,25,17,13,12,30,20,21,19,15,12,18,19,20,18,18,19,15,20,21,20,18,23,18,24,23,18,19,22,18,19,21,22,17,16,24,19,11,17,21,23,14,25,25,20,23,27,23,15,15,17,25,17,21,13,19,25,15,22,23,17,11,18,22,21,14,18,26,15,23,20,18,21,21,15,23,14,21,29,20,17,20,23,25,18,25,15,24,21,29,16,23,15,24,20,25,14,26,22,16,15,16,21,19,23,15,25,21,27,21,20,29,19,24,27,13,18,18,17,20,25,19,21,19,14,13,14,23,13,19,24,20,20,21,26,29,18,16,15,16,20,17,18,14,18,20,22,21,22,22,15,19,16,31,18,22,21,17,17,14,21,20,27,17,13,17,6,19,17,19,24,12,17,28,19,20,16,16,20,19,24,19,30,22,10,11,17,25,20,22,18,19,25,23,16,20,16,18,19,20,28,14,20,14,20,24,19,26,18,10,23,17,24,14,26,18,24,AES
file0002.txt.enc,7.969042181814195,125.90466417910447,5545.754530484239,74.46982295187924,0.027293220153458454,-1.1928512461502068,558633,10.208945813690347,22,19,25,28,21,20,19,33,24,23,21,28,24,19,27,23,14,27,23,24,23,14,23,17,27,14,33,20,23,25,17,18,21,26,17,19,28,25,18,23,23,16,21,22,25,22,22,19,25,16,27,17,16,18,16,12,29,20,19,14,25,19,18,27,16,27,15,24,17,16,29,29,20,21,21,16,23,21,25,20,19,14,16,23,16,18,24,17,24,19,15,22,21,26,19,30,16,18,22,28,21,26,14,24,18,25,21,18,29,22,18,28,21,19,30,16,14,18,17,27,24,19,16,26,24,20,17,30,21,19,30,12,21,24,17,17,25,18,21,21,22,22,17,15,20,18,23,22,28,25,23,26,19,17,23,24,27,18,24,18,23,20,17,19,22,21,19,24,24,19,25,24,27,19,16,21,25,23,22,21,19,19,11,21,20,25,19,21,21,18,19,15,15,12,15,26,16,21,27,19,17,21,19,23,12,14,18,15,19,18,24,18,13,16,22,19,19,15,20,18,24,17,16,25,21,16,20,26,19,21,31,24,27,26,15,24,32,14,22,23,23,25,18,20,19,20,16,16,25,20,23,22,22,27,22,20,AES
file0293.txt.enc,7.595430131392306,134.88636363636363,5382.971935261708,73.36873949620306,-0.09996579747584074,-1.144495612389981,55344,10.238075103171584,2,2,1,3,3,5,2,1,5,1,0,3,1,1,1,2,1,1,0,2,1,2,0,1,4,1,1,0,2,0,1,4,1,1,1,1,2,2,1,1,1,0,0,1,0,3,2,1,1,5,2,1,2,6,5,1,3,3,1,3,2,2,0,2,0,3,2,4,1,3,2,3,3,0,3,3,2,2,0,3,1,2,0,0,2,3,0,1,2,3,4,1,4,5,2,2,3,4,1,1,1,4,1,2,3,2,4,1,3,2,1,4,0,4,4,1,1,4,0,3,1,3,1,3,2,1,1,4,3,1,0,3,1,1,4,2,2,1,2,3,0,5,2,1,2,2,2,3,1,1,3,4,3,2,1,4,1,1,2,1,2,2,3,2,5,0,2,2,5,4,3,1,1,1,1,2,2,2,2,1,3,2,4,0,3,2,0,0,1,3,3,4,1,4,2,0,1,0,2,2,5,0,1,4,2,1,2,5,1,7,2,5,1,4,0,0,5,1,2,3,3,0,3,1,4,3,1,2,2,1,7,1,2,4,1,1,1,3,4,2,4,0,3,2,1,5,4,2,4,1,0,1,3,3,5,2,AES
file0283.txt.enc,7.956019816023702,126.16807116104869,5520.288231485572,74.29864219139925,0.0373540816669487,-1.2045139089664527,456144,10.333212515906,12,18,23,18,13,19,22,18,12,24,17,20,14,21,19,13,11,21,11,8,23,18,17,13,14,13,13,25,19,12,13,16,14,20,21,16,29,25,14,22,18,18,17,16,15,20,18,22,22,13,23,17,11,16,16,22,11,22,20,15,16,14,20,7,18,14,16,18,14,11,15,15,18,15,17,19,20,12,21,24,24,21,11,16,24,14,9,17,22,17,21,18,21,16,13,14,15,21,21,12,14,25,20,18,15,26,15,15,11,21,18,15,14,22,12,17,13,11,13,10,26,10,15,17,19,13,15,22,20,18,23,18,15,12,11,11,17,16,17,23,16,17,12,16,13,18,18,17,17,26,17,17,12,20,15,13,15,16,13,22,14,14,19,19,19,15,14,15,19,20,14,15,19,23,10,12,9,24,17,19,15,10,20,14,12,14,12,20,15,16,18,14,22,15,15,15,15,16,19,10,14,21,12,18,21,15,14,8,19,18,12,22,16,18,20,15,19,8,10,13,18,13,20,14,10,15,20,22,19,22,14,19,12,13,28,16,16,13,19,20,9,19,17,22,16,17,21,17,12,15,15,17,23,17,12,23,AES
file0034.txt.enc,7.971990836365885,127.92118362831859,5442.583113200793,73.77386470289322,0.015428613085451796,-1.2026073455646187,769062,10.312203334429528,27,24,16,24,26,36,32,27,29,19,22,26,26,24,24,29,18,29,36,25,31,27,28,22,19,33,31,28,23,43,24,27,27,29,33,26,24,28,31,21,35,31,35,38,29,33,23,37,32,32,33,38,26,27,41,29,27,23,30,26,19,31,35,33,32,34,32,22,27,28,19,26,20,28,30,33,29,22,24,28,21,35,22,29,33,34,28,30,21,26,19,41,31,25,20,35,20,19,28,26,30,26,38,30,33,22,31,31,37,21,26,30,23,27,22,39,42,41,28,29,32,33,25,28,22,26,33,27,39,27,28,28,33,18,27,32,20,39,30,26,35,28,24,29,29,28,26,26,25,38,24,32,35,23,23,28,34,22,31,32,27,27,21,28,21,19,38,36,28,28,35,28,19,28,20,17,37,17,33,34,19,27,33,27,30,41,29,27,28,22,30,27,25,23,25,32,27,15,21,21,21,21,24,33,30,32,30,30,31,21,23,24,21,30,35,18,33,34,32,33,33,32,26,32,31,27,34,33,25,28,25,29,31,30,26,26,31,29,36,23,33,30,37,30,33,20,34,33,32,30,25,33,30,21,33,20,AES
file0024.txt.enc,7.971190850288939,127.23327702702703,5503.929196693527,74.18847078012544,0.010894909271475883,-1.2117522828410612,621045,10.242375212810748,25,21,29,25,24,17,33,20,29,20,19,27,20,21,17,16,22,27,28,25,13,23,19,24,25,32,21,18,23,17,24,21,19,27,20,33,29,27,16,24,16,28,24,26,23,27,31,30,20,24,21,28,25,26,22,23,13,25,23,31,26,41,27,24,22,19,15,18,25,30,37,27,24,23,26,25,20,18,25,22,23,19,17,19,19,25,21,28,16,23,21,17,22,24,23,23,24,19,31,25,25,28,21,21,17,22,22,17,28,17,25,22,24,23,23,28,20,18,19,21,26,23,19,25,23,25,20,16,24,29,29,20,25,23,20,22,21,23,28,21,24,23,24,26,27,23,23,16,20,19,19,28,19,23,19,22,23,28,15,26,28,24,22,26,29,25,22,17,20,20,26,37,29,21,26,20,24,16,26,13,25,25,26,23,24,15,18,23,22,24,24,25,24,22,27,25,20,14,34,22,24,27,17,33,36,17,23,21,12,22,20,20,18,25,24,21,28,17,35,25,22,21,23,19,17,14,20,27,21,25,21,30,24,28,24,40,23,20,16,27,22,23,19,25,20,23,22,21,23,28,21,24,25,21,26,28,AES
file0056.txt.enc,7.666042716038267,130.86858974358975,5505.3224749342535,74.1978603123719,-0.02852196584843045,-1.205359036352876,66888,10.353371803055644,3,3,2,2,3,0,1,4,0,1,3,3,3,1,2,4,1,1,4,3,1,1,2,4,1,5,1,7,4,1,1,4,1,1,1,1,1,1,0,4,3,5,3,3,5,1,4,4,2,0,2,3,0,2,2,3,3,1,1,3,6,1,4,0,2,1,3,2,2,1,6,2,2,1,0,2,6,4,3,4,0,4,3,4,2,3,1,1,2,2,2,3,3,3,2,2,4,1,1,1,3,4,1,5,0,2,3,5,4,2,1,3,3,5,1,2,0,3,3,3,0,1,1,3,2,1,3,3,4,4,2,4,4,3,3,1,4,4,2,0,3,2,1,3,1,4,0,3,4,2,0,4,2,0,4,4,1,3,2,4,3,3,4,3,2,2,2,1,5,1,2,1,3,3,1,0,4,1,2,1,4,1,1,5,6,3,0,4,2,2,2,2,1,2,4,3,1,1,3,2,2,3,1,1,6,5,2,2,2,4,1,2,3,2,9,3,0,4,0,1,1,3,3,1,0,2,3,5,3,2,4,0,5,5,2,4,0,3,4,2,1,6,2,2,1,2,4,3,1,4,7,3,4,1,1,3,AES
file0046.txt.enc,7.95415404324564,127.90938661710037,5409.029428620043,73.54610410225713,0.014522645502758722,-1.2021856102068103,447346,10.19496285711687,11,14,13,15,20,15,18,14,13,18,13,19,14,25,14,12,9,26,13,14,17,9,18,16,26,22,17,9,20,21,12,13,17,13,14,18,11,19,17,12,19,17,14,18,21,17,22,17,17,18,21,17,14,13,21,16,12,24,12,24,23,15,20,27,21,17,14,21,13,15,16,19,18,11,22,14,15,20,17,15,15,14,16,28,24,23,19,12,19,13,14,13,19,11,23,17,15,18,16,15,16,16,20,14,20,16,13,10,16,22,25,18,17,25,13,16,23,18,15,11,18,12,15,15,19,18,21,12,18,12,18,20,17,19,16,22,23,18,23,22,9,11,11,20,14,20,16,13,20,16,9,22,13,20,20,13,16,10,19,19,13,7,19,18,25,24,13,18,15,11,15,21,17,15,18,20,26,16,17,10,10,15,18,20,12,20,13,7,15,10,21,15,18,18,15,18,18,15,25,14,19,12,19,13,13,20,19,14,13,15,29,15,8,17,18,16,17,20,21,14,21,7,20,21,17,22,17,13,19,18,26,17,14,23,17,9,21,20,19,12,13,23,16,19,19,15,17,15,22,14,14,22,21,12,14,13,AES
file0248.txt.enc,7.94046972153745,127.16445530726257,5596.754029870907,74.81145654156794,-0.012571424875356809,-1.2307644863575002,302207,10.272254081291726,10,6,16,5,14,13,12,19,10,14,11,4,8,13,19,11,14,11,10,14,17,11,13,12,8,11,14,12,10,11,23,15,12,11,8,20,14,16,15,9,7,11,9,13,9,8,12,17,11,5,10,13,4,12,10,10,13,9,14,17,9,11,12,12,9,8,15,8,15,12,3,7,8,8,12,11,12,10,10,8,16,9,13,10,10,7,9,16,7,10,11,10,12,24,11,8,12,14,6,12,8,11,7,8,8,6,11,10,8,12,14,10,11,7,10,6,9,8,12,11,9,7,12,12,15,8,12,10,9,12,14,14,4,12,11,16,6,9,10,9,17,11,16,7,7,12,8,11,12,15,10,11,17,15,14,15,12,9,12,15,8,13,8,7,12,18,11,9,8,13,11,14,10,15,16,10,14,13,13,9,15,10,12,13,13,16,9,10,11,10,13,12,6,9,9,12,10,8,9,11,15,13,9,12,17,11,11,10,9,13,14,7,10,12,9,10,13,11,11,6,15,9,10,9,18,14,7,10,10,10,8,15,12,13,12,10,12,9,11,16,12,8,12,12,8,10,12,14,11,14,9,7,7,16,17,11,AES
